Transaction_ID,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price,Total_Amount,Purchase_Date,Customer_City,Payment_Method,Customer_Age_Group,Is_Returned,Month,Month_Name,Quarter,Day_of_Week,Customer_Segment
TXN00819,CUST0261,Accessories,Belkin MagSafe Case,1,4270.62,4270.62,2024-11-02,Mumbai,UPI,26-35,No,11,Nov,Q4,Saturday,Gold
TXN00820,CUST0228,Smartphones,iPhone 15 Pro,1,132084.16,132084.16,2024-08-21,Ahmedabad,Credit Card,36-45,No,8,Aug,Q3,Wednesday,Gold
TXN00821,CUST0343,Laptops,MSI Modern 15,1,52941.81,52941.81,2024-03-01,Mumbai,UPI,36-45,No,3,Mar,Q1,Friday,Silver
TXN00822,CUST0353,Audio & Headphones,Sennheiser Momentum 4,1,34729.47,34729.47,2024-06-02,Hyderabad,UPI,36-45,No,6,Jun,Q2,Sunday,Gold
TXN00823,CUST0113,Tablets,"iPad Pro 12.9""",1,121014.03,121014.03,2024-10-11,Delhi,Credit Card,36-45,No,10,Oct,Q4,Friday,Gold
TXN00824,CUST0035,Smartphones,Samsung Galaxy S24,2,85769.59,171539.18,2024-08-10,Pune,UPI,36-45,No,8,Aug,Q3,Saturday,Gold
TXN00825,CUST0154,Audio & Headphones,JBL Tune 770NC,1,8175.25,8175.25,2024-11-22,Hyderabad,UPI,36-45,No,11,Nov,Q4,Friday,Bronze
TXN00826,CUST0148,Audio & Headphones,Sennheiser Momentum 4,1,32731.23,32731.23,2024-07-14,Ahmedabad,Debit Card,18-25,Yes,7,Jul,Q3,Sunday,Gold
TXN00827,CUST0251,Smart Watches,Fitbit Charge 6,1,15471.69,15471.69,2024-09-19,Pune,Credit Card,26-35,No,9,Sep,Q3,Thursday,Silver
TXN00828,CUST0205,Laptops,Acer Aspire 7,1,65405.3,65405.3,2024-05-09,Bangalore,Credit Card,36-45,No,5,May,Q2,Thursday,Gold
TXN00829,CUST0315,Laptops,Lenovo IdeaPad Slim 5,1,48555.83,48555.83,2024-09-23,Delhi,Credit Card,18-25,No,9,Sep,Q3,Monday,Silver
TXN00830,CUST0266,Tablets,OnePlus Pad Go,2,21318.07,42636.14,2024-04-15,Chennai,Debit Card,26-35,No,4,Apr,Q2,Monday,Silver
TXN00831,CUST0007,Laptops,HP Pavilion 15,1,58612.69,58612.69,2024-01-19,Delhi,Debit Card,26-35,No,1,Jan,Q1,Friday,Gold
TXN00832,CUST0384,Smartphones,Realme GT 6,1,36954.24,36954.24,2024-03-04,Hyderabad,UPI,36-45,No,3,Mar,Q1,Monday,Bronze
TXN00833,CUST0381,Smartphones,Samsung Galaxy S24,1,80056.72,80056.72,2024-11-20,Pune,UPI,36-45,No,11,Nov,Q4,Wednesday,Silver
TXN00834,CUST0235,Audio & Headphones,Sennheiser Momentum 4,1,36584.27,36584.27,2024-04-11,Pune,UPI,26-35,No,4,Apr,Q2,Thursday,Silver
TXN00835,CUST0009,Accessories,Mi 10000mAh Power Bank,2,1295.54,2591.08,2024-12-30,Chennai,UPI,36-45,No,12,Dec,Q4,Monday,Gold
TXN00836,CUST0330,Audio & Headphones,Sony WH-1000XM5,1,29497.44,29497.44,2024-05-31,Bangalore,Credit Card,36-45,No,5,May,Q2,Friday,Bronze
TXN00837,CUST0291,Accessories,Samsung 25W Adapter,1,1212.52,1212.52,2024-11-03,Kolkata,Credit Card,36-45,No,11,Nov,Q4,Sunday,Gold
TXN00838,CUST0251,Smartphones,Google Pixel 8,1,80515.5,80515.5,2024-08-31,Delhi,Credit Card,36-45,No,8,Aug,Q3,Saturday,Silver
TXN00839,CUST0007,Tablets,Samsung Galaxy Tab S9,1,77918.9,77918.9,2024-03-22,Mumbai,UPI,55+,No,3,Mar,Q1,Friday,Gold
TXN00840,CUST0215,Laptops,HP Pavilion 15,1,56109.23,56109.23,2024-07-06,Mumbai,Net Banking,46-55,No,7,Jul,Q3,Saturday,Gold
TXN00841,CUST0315,Audio & Headphones,boAt Rockerz 550,1,2019.41,2019.41,2024-12-19,Delhi,Debit Card,26-35,No,12,Dec,Q4,Thursday,Silver
TXN00842,CUST0092,Smart Watches,Garmin Venu 3,1,37850.18,37850.18,2024-03-17,Bangalore,UPI,18-25,No,3,Mar,Q1,Sunday,Gold
TXN00843,CUST0326,Audio & Headphones,boAt Rockerz 550,1,1869.37,1869.37,2024-09-04,Chennai,UPI,26-35,No,9,Sep,Q3,Wednesday,Gold
TXN00844,CUST0329,Tablets,Realme Pad 2,2,17616.77,35233.54,2024-10-07,Ahmedabad,Credit Card,26-35,No,10,Oct,Q4,Monday,Silver
TXN00845,CUST0378,Smartphones,Google Pixel 8,2,73933.78,147867.56,2024-11-29,Chennai,UPI,36-45,Yes,11,Nov,Q4,Friday,Gold
TXN00846,CUST0027,Smartphones,OnePlus 12,1,61289.72,61289.72,2024-03-11,Mumbai,UPI,26-35,No,3,Mar,Q1,Monday,Gold
TXN00847,CUST0268,Smartphones,Google Pixel 8,1,74507.1,74507.1,2024-06-03,Bangalore,UPI,18-25,No,6,Jun,Q2,Monday,Silver
TXN00848,CUST0351,Smartphones,OnePlus 12,1,68533.66,68533.66,2024-03-03,Chennai,Debit Card,46-55,No,3,Mar,Q1,Sunday,Gold
TXN00849,CUST0098,Tablets,OnePlus Pad Go,1,20730.14,20730.14,2024-06-30,Chennai,Credit Card,26-35,No,6,Jun,Q2,Sunday,Gold
TXN00850,CUST0311,Audio & Headphones,boAt Rockerz 550,1,1869.18,1869.18,2024-05-14,Delhi,Net Banking,55+,No,5,May,Q2,Tuesday,Silver
TXN00851,CUST0312,Smartphones,iPhone 15 Pro,2,145069.1,290138.2,2024-09-30,Kolkata,Net Banking,36-45,No,9,Sep,Q3,Monday,Gold
TXN00852,CUST0068,Smartphones,iPhone 15 Pro,1,137337.28,137337.28,2024-02-12,Hyderabad,UPI,36-45,No,2,Feb,Q1,Monday,Gold
TXN00853,CUST0345,Tablets,Realme Pad 2,1,19391.12,19391.12,2024-11-24,Hyderabad,UPI,36-45,Yes,11,Nov,Q4,Sunday,Silver
TXN00854,CUST0390,Audio & Headphones,Noise Buds VS104,1,985.63,985.63,2024-08-14,Mumbai,UPI,26-35,No,8,Aug,Q3,Wednesday,Bronze
TXN00855,CUST0288,Audio & Headphones,Bose QuietComfort 45,2,32682.52,65365.04,2024-06-16,Ahmedabad,UPI,36-45,No,6,Jun,Q2,Sunday,Gold
TXN00856,CUST0011,Smartphones,Samsung Galaxy S24,1,75935.06,75935.06,2024-11-05,Delhi,Credit Card,18-25,No,11,Nov,Q4,Tuesday,Gold
TXN00857,CUST0147,Smartphones,Xiaomi 14,1,62374.08,62374.08,2024-03-30,Delhi,UPI,18-25,No,3,Mar,Q1,Saturday,Silver
TXN00858,CUST0187,Smartphones,Realme GT 6,1,38458.9,38458.9,2024-06-16,Mumbai,UPI,46-55,No,6,Jun,Q2,Sunday,Bronze
TXN00859,CUST0331,Tablets,Amazon Fire HD 10,1,14172.75,14172.75,2024-11-15,Lucknow,Credit Card,26-35,No,11,Nov,Q4,Friday,Gold
TXN00860,CUST0060,Tablets,Samsung Galaxy Tab S9,1,73154.02,73154.02,2024-08-20,Delhi,UPI,26-35,No,8,Aug,Q3,Tuesday,Gold
TXN00861,CUST0082,Smart Watches,Apple Watch Series 9,1,40709.18,40709.18,2024-07-15,Bangalore,Net Banking,46-55,No,7,Jul,Q3,Monday,Gold
TXN00862,CUST0356,Laptops,HP Pavilion 15,1,57216.96,57216.96,2024-07-20,Hyderabad,Credit Card,26-35,No,7,Jul,Q3,Saturday,Gold
TXN00863,CUST0260,Smart Watches,boAt Wave Sigma,2,1388.7,2777.4,2024-02-25,Delhi,Cash on Delivery,36-45,No,2,Feb,Q1,Sunday,Gold
TXN00864,CUST0291,Smartphones,Realme GT 6,3,42473.15,127419.45,2024-11-01,Ahmedabad,UPI,55+,No,11,Nov,Q4,Friday,Gold
TXN00865,CUST0089,Smart Watches,Fitbit Charge 6,1,14899.92,14899.92,2024-05-27,Mumbai,UPI,18-25,No,5,May,Q2,Monday,Bronze
TXN00866,CUST0202,Smart Watches,Fitbit Charge 6,1,13810.95,13810.95,2024-10-18,Mumbai,Credit Card,36-45,No,10,Oct,Q4,Friday,Gold
TXN00867,CUST0145,Smartphones,OnePlus 12,2,63109.94,126219.88,2024-11-17,Bangalore,UPI,18-25,No,11,Nov,Q4,Sunday,Gold
TXN00868,CUST0175,Smart Watches,Apple Watch Series 9,1,40034.24,40034.24,2024-08-14,Pune,UPI,18-25,No,8,Aug,Q3,Wednesday,Gold
TXN00869,CUST0218,Laptops,MacBook Air M3,1,109591.3,109591.3,2024-03-17,Delhi,Debit Card,26-35,Yes,3,Mar,Q1,Sunday,Gold
TXN00870,CUST0352,Smartphones,Google Pixel 8,2,78216.22,156432.44,2024-10-27,Bangalore,UPI,18-25,No,10,Oct,Q4,Sunday,Gold
TXN00871,CUST0028,Audio & Headphones,OnePlus Buds Pro 2,1,9217.62,9217.62,2024-05-27,Hyderabad,Credit Card,46-55,No,5,May,Q2,Monday,Gold
TXN00872,CUST0092,Laptops,HP Envy x360,2,93052.1,186104.2,2024-12-27,Jaipur,UPI,18-25,No,12,Dec,Q4,Friday,Gold
TXN00873,CUST0025,Accessories,Mi 10000mAh Power Bank,2,1236.15,2472.3,2024-08-01,Pune,Credit Card,18-25,No,8,Aug,Q3,Thursday,Silver
TXN00874,CUST0092,Laptops,MSI Modern 15,1,51620.7,51620.7,2024-05-23,Kolkata,Credit Card,18-25,No,5,May,Q2,Thursday,Gold
TXN00875,CUST0325,Smart Watches,Amazfit GTR 4,1,12476.18,12476.18,2024-08-11,Mumbai,Debit Card,36-45,No,8,Aug,Q3,Sunday,Bronze
TXN00876,CUST0371,Accessories,SanDisk 256GB Pen Drive,1,1666.78,1666.78,2024-10-02,Mumbai,Credit Card,18-25,Yes,10,Oct,Q4,Wednesday,Bronze
TXN00877,CUST0381,Smart Watches,Amazfit GTR 4,1,12792.55,12792.55,2024-12-02,Pune,Debit Card,18-25,No,12,Dec,Q4,Monday,Silver
TXN00878,CUST0224,Laptops,Lenovo IdeaPad Slim 5,1,49490.86,49490.86,2024-05-15,Chennai,UPI,18-25,No,5,May,Q2,Wednesday,Bronze
TXN00879,CUST0067,Smartphones,Realme GT 6,1,38544.18,38544.18,2024-05-15,Mumbai,Credit Card,18-25,No,5,May,Q2,Wednesday,Gold
TXN00880,CUST0302,Smart Watches,Noise ColorFit Ultra 3,1,2789.66,2789.66,2024-07-15,Pune,Debit Card,36-45,No,7,Jul,Q3,Monday,Bronze
TXN00881,CUST0088,Laptops,HP Envy x360,2,84984.67,169969.34,2024-10-11,Chennai,Credit Card,55+,No,10,Oct,Q4,Friday,Gold
TXN00882,CUST0385,Audio & Headphones,boAt Rockerz 550,1,1865.66,1865.66,2024-06-02,Chennai,UPI,18-25,No,6,Jun,Q2,Sunday,Bronze
TXN00883,CUST0193,Laptops,MacBook Air M3,1,119521.52,119521.52,2024-12-12,Pune,Cash on Delivery,18-25,No,12,Dec,Q4,Thursday,Silver
TXN00884,CUST0206,Accessories,Mi 10000mAh Power Bank,1,1232.2,1232.2,2024-09-01,Pune,Debit Card,26-35,No,9,Sep,Q3,Sunday,Bronze
TXN00885,CUST0388,Audio & Headphones,boAt Rockerz 550,1,1999.74,1999.74,2024-07-31,Delhi,Credit Card,18-25,No,7,Jul,Q3,Wednesday,Silver
TXN00886,CUST0298,Audio & Headphones,boAt Rockerz 550,1,2083.1,2083.1,2024-10-06,Hyderabad,UPI,36-45,No,10,Oct,Q4,Sunday,Silver
TXN00887,CUST0128,Audio & Headphones,Apple AirPods Pro 2,1,25296.68,25296.68,2024-03-24,Ahmedabad,UPI,18-25,No,3,Mar,Q1,Sunday,Gold
TXN00888,CUST0189,Tablets,Amazon Fire HD 10,2,15123.93,30247.86,2024-10-25,Kolkata,UPI,18-25,No,10,Oct,Q4,Friday,Silver
TXN00889,CUST0124,Smartphones,iPhone 15 Pro,1,128576.04,128576.04,2024-11-12,Delhi,Credit Card,36-45,No,11,Nov,Q4,Tuesday,Gold
TXN00890,CUST0350,Accessories,Logitech MX Keys Mini,1,8148.22,8148.22,2024-10-12,Mumbai,Debit Card,18-25,No,10,Oct,Q4,Saturday,Silver
TXN00891,CUST0225,Smartphones,Samsung Galaxy S24,1,82761.14,82761.14,2024-08-07,Lucknow,Debit Card,46-55,No,8,Aug,Q3,Wednesday,Gold
TXN00892,CUST0297,Laptops,HP Envy x360,1,88970.69,88970.69,2024-11-02,Mumbai,UPI,26-35,No,11,Nov,Q4,Saturday,Gold
TXN00893,CUST0364,Tablets,Xiaomi Pad 6,1,25981.71,25981.71,2024-08-11,Hyderabad,Credit Card,26-35,No,8,Aug,Q3,Sunday,Silver
TXN00894,CUST0114,Smart Watches,boAt Wave Sigma,2,1521.65,3043.3,2024-12-01,Mumbai,UPI,36-45,No,12,Dec,Q4,Sunday,Bronze
TXN00895,CUST0312,Laptops,HP Envy x360,1,92494.19,92494.19,2024-05-23,Kolkata,UPI,26-35,No,5,May,Q2,Thursday,Gold
TXN00896,CUST0245,Audio & Headphones,Sennheiser Momentum 4,1,34229.52,34229.52,2024-09-25,Kolkata,Credit Card,46-55,No,9,Sep,Q3,Wednesday,Silver
TXN00897,CUST0195,Laptops,HP Envy x360,2,92135.6,184271.2,2024-01-08,Bangalore,Credit Card,26-35,No,1,Jan,Q1,Monday,Gold
TXN00898,CUST0007,Tablets,Samsung Galaxy Tab S9,1,74750.94,74750.94,2024-11-22,Bangalore,Net Banking,26-35,No,11,Nov,Q4,Friday,Gold
TXN00899,CUST0274,Smart Watches,Amazfit GTR 4,3,13261.9,39785.7,2024-11-24,Chennai,UPI,26-35,No,11,Nov,Q4,Sunday,Gold
TXN00900,CUST0234,Smartphones,OnePlus 12,1,66971.84,66971.84,2024-03-30,Delhi,Debit Card,36-45,No,3,Mar,Q1,Saturday,Gold
TXN00901,CUST0298,Accessories,Logitech MX Keys Mini,1,8525.66,8525.66,2024-08-05,Delhi,Credit Card,36-45,No,8,Aug,Q3,Monday,Silver
TXN00902,CUST0250,Laptops,HP Envy x360,1,83999.83,83999.83,2024-05-26,Chennai,UPI,36-45,No,5,May,Q2,Sunday,Gold
TXN00903,CUST0324,Audio & Headphones,OnePlus Buds Pro 2,1,10786.5,10786.5,2024-03-29,Bangalore,UPI,26-35,No,3,Mar,Q1,Friday,Bronze
TXN00904,CUST0388,Smartphones,Realme GT 6,1,41137.16,41137.16,2024-12-18,Hyderabad,UPI,26-35,No,12,Dec,Q4,Wednesday,Silver
TXN00905,CUST0352,Smartphones,Google Pixel 8,1,78102.36,78102.36,2024-08-28,Kolkata,UPI,26-35,No,8,Aug,Q3,Wednesday,Gold
TXN00906,CUST0080,Laptops,HP Envy x360,1,84281.07,84281.07,2024-06-05,Chennai,Credit Card,18-25,No,6,Jun,Q2,Wednesday,Silver
TXN00907,CUST0135,Laptops,HP Envy x360,2,92209.24,184418.48,2024-08-03,Pune,UPI,26-35,No,8,Aug,Q3,Saturday,Gold
TXN00908,CUST0207,Smart Watches,Titan Smart Pro,1,5814.73,5814.73,2024-01-28,Pune,UPI,26-35,No,1,Jan,Q1,Sunday,Gold
TXN00909,CUST0165,Tablets,Xiaomi Pad 6,1,25740.24,25740.24,2024-07-17,Delhi,UPI,36-45,No,7,Jul,Q3,Wednesday,Silver
TXN00910,CUST0370,Laptops,ASUS VivoBook 16,1,40294.08,40294.08,2024-09-16,Delhi,Credit Card,26-35,Yes,9,Sep,Q3,Monday,Gold
TXN00911,CUST0328,Smart Watches,Noise ColorFit Ultra 3,1,2893.5,2893.5,2024-06-13,Bangalore,UPI,26-35,No,6,Jun,Q2,Thursday,Gold
TXN00912,CUST0288,Smartphones,Google Pixel 8,2,79942.57,159885.14,2024-02-15,Chennai,Credit Card,26-35,No,2,Feb,Q1,Thursday,Gold
TXN00913,CUST0379,Laptops,MacBook Air M3,2,108290.36,216580.72,2024-06-01,Kolkata,Debit Card,46-55,No,6,Jun,Q2,Saturday,Gold
TXN00914,CUST0310,Laptops,HP Envy x360,1,88014.76,88014.76,2024-10-31,Jaipur,UPI,26-35,No,10,Oct,Q4,Thursday,Gold
TXN00915,CUST0017,Smartphones,iPhone 15 Pro,1,143813.81,143813.81,2024-12-21,Mumbai,Credit Card,26-35,No,12,Dec,Q4,Saturday,Silver
TXN00916,CUST0263,Smartphones,Samsung Galaxy S24,3,80834.92,242504.76,2024-11-23,Pune,Credit Card,55+,No,11,Nov,Q4,Saturday,Gold
TXN00917,CUST0078,Smart Watches,Amazfit GTR 4,1,13659.88,13659.88,2024-10-05,Ahmedabad,Cash on Delivery,26-35,No,10,Oct,Q4,Saturday,Silver
TXN00918,CUST0200,Tablets,Amazon Fire HD 10,1,15933.49,15933.49,2024-01-10,Delhi,Credit Card,26-35,No,1,Jan,Q1,Wednesday,Gold
TXN00919,CUST0367,Laptops,HP Envy x360,1,92211.0,92211.0,2024-11-28,Kolkata,Net Banking,18-25,No,11,Nov,Q4,Thursday,Gold
TXN00920,CUST0162,Audio & Headphones,Sony WH-1000XM5,1,31330.98,31330.98,2024-12-14,Jaipur,UPI,55+,No,12,Dec,Q4,Saturday,Gold
TXN00921,CUST0193,Accessories,TP-Link AX1800 Router,2,4158.73,8317.46,2024-01-13,Ahmedabad,UPI,18-25,No,1,Jan,Q1,Saturday,Silver
TXN00922,CUST0297,Smartphones,Google Pixel 8,1,77096.03,77096.03,2024-10-25,Jaipur,Credit Card,26-35,No,10,Oct,Q4,Friday,Gold
TXN00923,CUST0245,Smart Watches,Fitbit Charge 6,1,14795.32,14795.32,2024-05-07,Mumbai,Credit Card,26-35,No,5,May,Q2,Tuesday,Silver
TXN00924,CUST0360,Laptops,ASUS VivoBook 16,1,45314.3,45314.3,2024-02-13,Kolkata,UPI,55+,No,2,Feb,Q1,Tuesday,Gold
TXN00925,CUST0266,Audio & Headphones,boAt Rockerz 550,2,1853.59,3707.18,2024-03-19,Mumbai,UPI,46-55,No,3,Mar,Q1,Tuesday,Silver
TXN00926,CUST0266,Smart Watches,Fitbit Charge 6,2,15281.11,30562.22,2024-12-23,Bangalore,UPI,46-55,No,12,Dec,Q4,Monday,Silver
TXN00927,CUST0319,Smartphones,OPPO Find X7,1,52394.92,52394.92,2024-06-04,Bangalore,Net Banking,18-25,No,6,Jun,Q2,Tuesday,Silver
TXN00928,CUST0052,Accessories,Anker 65W GaN Charger,2,2514.78,5029.56,2024-01-08,Pune,UPI,18-25,No,1,Jan,Q1,Monday,Gold
TXN00929,CUST0241,Accessories,SanDisk 256GB Pen Drive,1,1693.77,1693.77,2024-12-06,Hyderabad,UPI,55+,No,12,Dec,Q4,Friday,Gold
TXN00930,CUST0067,Smartphones,OPPO Find X7,2,57187.69,114375.38,2024-11-14,Delhi,UPI,36-45,No,11,Nov,Q4,Thursday,Gold
TXN00931,CUST0237,Audio & Headphones,JBL Tune 770NC,1,7648.61,7648.61,2024-10-10,Hyderabad,UPI,36-45,No,10,Oct,Q4,Thursday,Silver
TXN00932,CUST0198,Laptops,HP Pavilion 15,2,55697.43,111394.86,2024-09-30,Mumbai,Cash on Delivery,18-25,No,9,Sep,Q3,Monday,Silver
TXN00933,CUST0296,Smartphones,Vivo V30 Pro,1,41483.41,41483.41,2024-07-09,Kolkata,UPI,26-35,No,7,Jul,Q3,Tuesday,Silver
TXN00934,CUST0250,Smart Watches,Fitbit Charge 6,2,14608.44,29216.88,2024-11-06,Delhi,Debit Card,36-45,No,11,Nov,Q4,Wednesday,Gold
TXN00935,CUST0235,Tablets,Amazon Fire HD 10,3,15340.48,46021.44,2024-11-20,Mumbai,UPI,26-35,No,11,Nov,Q4,Wednesday,Silver
TXN00936,CUST0262,Audio & Headphones,Apple AirPods Pro 2,3,26757.71,80273.13,2024-04-07,Delhi,Debit Card,36-45,No,4,Apr,Q2,Sunday,Gold
TXN00937,CUST0277,Audio & Headphones,Bose QuietComfort 45,1,32311.86,32311.86,2024-04-25,Mumbai,Credit Card,18-25,No,4,Apr,Q2,Thursday,Silver
TXN00938,CUST0313,Audio & Headphones,JBL Tune 770NC,2,8438.29,16876.58,2024-07-16,Mumbai,Cash on Delivery,26-35,No,7,Jul,Q3,Tuesday,Gold
TXN00939,CUST0001,Audio & Headphones,Noise Buds VS104,1,1061.94,1061.94,2024-02-08,Mumbai,Cash on Delivery,36-45,No,2,Feb,Q1,Thursday,Gold
TXN00940,CUST0125,Smartphones,Google Pixel 8,1,71625.15,71625.15,2024-07-03,Mumbai,Cash on Delivery,26-35,No,7,Jul,Q3,Wednesday,Gold
TXN00941,CUST0345,Smartphones,Realme GT 6,1,37697.88,37697.88,2024-03-18,Pune,Credit Card,18-25,No,3,Mar,Q1,Monday,Silver
TXN00942,CUST0064,Laptops,Dell XPS 15,1,166953.4,166953.4,2024-08-29,Delhi,Credit Card,36-45,No,8,Aug,Q3,Thursday,Gold
TXN00943,CUST0300,Accessories,Anker 65W GaN Charger,2,2451.62,4903.24,2024-03-25,Mumbai,Credit Card,26-35,No,3,Mar,Q1,Monday,Gold
TXN00944,CUST0222,Smartphones,Vivo V30 Pro,2,43136.35,86272.7,2024-07-15,Chennai,Debit Card,36-45,No,7,Jul,Q3,Monday,Silver
TXN00945,CUST0052,Smartphones,Vivo V30 Pro,2,44420.46,88840.92,2024-10-22,Lucknow,UPI,26-35,No,10,Oct,Q4,Tuesday,Gold
TXN00946,CUST0342,Accessories,SanDisk 256GB Pen Drive,2,1816.46,3632.92,2024-06-30,Bangalore,Credit Card,55+,No,6,Jun,Q2,Sunday,Bronze
TXN00947,CUST0202,Smartphones,Xiaomi 14,1,58661.75,58661.75,2024-10-23,Ahmedabad,Credit Card,26-35,No,10,Oct,Q4,Wednesday,Gold
TXN00948,CUST0014,Smartphones,Google Pixel 8,1,79806.98,79806.98,2024-04-18,Pune,Debit Card,26-35,No,4,Apr,Q2,Thursday,Silver
TXN00949,CUST0128,Smartphones,OPPO Find X7,1,58073.93,58073.93,2024-05-16,Kolkata,UPI,36-45,No,5,May,Q2,Thursday,Gold
TXN00950,CUST0256,Smartphones,Vivo V30 Pro,2,46732.04,93464.08,2024-11-26,Pune,UPI,46-55,No,11,Nov,Q4,Tuesday,Silver
TXN00951,CUST0328,Tablets,Samsung Galaxy Tab S9,1,77836.45,77836.45,2024-04-03,Bangalore,Credit Card,26-35,No,4,Apr,Q2,Wednesday,Gold
TXN00952,CUST0260,Accessories,Logitech MX Keys Mini,1,9119.29,9119.29,2024-10-19,Mumbai,Credit Card,26-35,No,10,Oct,Q4,Saturday,Gold
TXN00953,CUST0075,Smartphones,Samsung Galaxy S24,2,82708.29,165416.58,2024-10-23,Hyderabad,Net Banking,18-25,Yes,10,Oct,Q4,Wednesday,Gold
TXN00954,CUST0021,Tablets,Realme Pad 2,3,18325.63,54976.89,2024-05-02,Delhi,UPI,26-35,No,5,May,Q2,Thursday,Gold
TXN00955,CUST0011,Smartphones,Xiaomi 14,2,59426.43,118852.86,2024-11-26,Mumbai,UPI,55+,No,11,Nov,Q4,Tuesday,Gold
TXN00956,CUST0362,Smartphones,Google Pixel 8,2,77546.4,155092.8,2024-11-12,Jaipur,Debit Card,26-35,Yes,11,Nov,Q4,Tuesday,Gold
TXN00957,CUST0360,Smartphones,Vivo V30 Pro,1,41953.76,41953.76,2024-05-03,Delhi,Debit Card,36-45,No,5,May,Q2,Friday,Gold
TXN00958,CUST0360,Laptops,Acer Aspire 7,2,63699.37,127398.74,2024-10-04,Delhi,UPI,36-45,No,10,Oct,Q4,Friday,Gold
TXN00959,CUST0230,Audio & Headphones,OnePlus Buds Pro 2,1,10144.69,10144.69,2024-09-04,Lucknow,UPI,18-25,No,9,Sep,Q3,Wednesday,Silver
TXN00960,CUST0252,Smartphones,Realme GT 6,2,40445.41,80890.82,2024-07-18,Pune,Debit Card,36-45,No,7,Jul,Q3,Thursday,Gold
TXN00961,CUST0074,Smart Watches,boAt Wave Sigma,1,1458.36,1458.36,2024-11-05,Kolkata,Cash on Delivery,55+,No,11,Nov,Q4,Tuesday,Gold
TXN00962,CUST0083,Smart Watches,Samsung Galaxy Watch 6,1,28185.32,28185.32,2024-10-27,Mumbai,Credit Card,18-25,No,10,Oct,Q4,Sunday,Gold
TXN00963,CUST0359,Audio & Headphones,OnePlus Buds Pro 2,1,10364.83,10364.83,2024-12-19,Mumbai,Credit Card,18-25,No,12,Dec,Q4,Thursday,Bronze
TXN00964,CUST0134,Smartphones,Vivo V30 Pro,1,42676.41,42676.41,2024-07-07,Delhi,UPI,26-35,No,7,Jul,Q3,Sunday,Gold
TXN00965,CUST0049,Audio & Headphones,Sony WH-1000XM5,1,31810.04,31810.04,2024-03-25,Chennai,Credit Card,26-35,No,3,Mar,Q1,Monday,Silver
TXN00966,CUST0094,Audio & Headphones,boAt Rockerz 550,3,2113.94,6341.82,2024-08-27,Delhi,Credit Card,18-25,No,8,Aug,Q3,Tuesday,Silver
TXN00967,CUST0228,Smartphones,OPPO Find X7,2,56815.0,113630.0,2024-01-16,Mumbai,UPI,55+,No,1,Jan,Q1,Tuesday,Gold
TXN00968,CUST0052,Laptops,ASUS VivoBook 16,1,40300.55,40300.55,2024-08-13,Chennai,UPI,55+,Yes,8,Aug,Q3,Tuesday,Gold
TXN00969,CUST0127,Audio & Headphones,Noise Buds VS104,2,1044.4,2088.8,2024-06-23,Hyderabad,UPI,26-35,No,6,Jun,Q2,Sunday,Silver
TXN00970,CUST0051,Accessories,SanDisk 256GB Pen Drive,2,1888.49,3776.98,2024-11-24,Hyderabad,Net Banking,36-45,No,11,Nov,Q4,Sunday,Bronze
TXN00971,CUST0321,Audio & Headphones,JBL Tune 770NC,1,7720.71,7720.71,2024-07-17,Pune,UPI,18-25,No,7,Jul,Q3,Wednesday,Gold
TXN00972,CUST0029,Audio & Headphones,Sennheiser Momentum 4,2,34976.65,69953.3,2024-08-24,Delhi,Debit Card,36-45,No,8,Aug,Q3,Saturday,Gold
TXN00973,CUST0097,Audio & Headphones,boAt Rockerz 550,1,2075.52,2075.52,2024-06-17,Mumbai,UPI,26-35,No,6,Jun,Q2,Monday,Silver
TXN00974,CUST0096,Tablets,OnePlus Pad Go,1,20578.6,20578.6,2024-12-05,Delhi,Credit Card,26-35,No,12,Dec,Q4,Thursday,Silver
TXN00975,CUST0124,Smartphones,Google Pixel 8,1,72424.37,72424.37,2024-10-08,Ahmedabad,UPI,26-35,No,10,Oct,Q4,Tuesday,Gold
TXN00976,CUST0217,Accessories,Seagate 1TB HDD,1,3244.14,3244.14,2024-10-13,Delhi,Debit Card,55+,No,10,Oct,Q4,Sunday,Gold
TXN00977,CUST0098,Accessories,Seagate 1TB HDD,1,3605.53,3605.53,2024-11-17,Bangalore,UPI,26-35,No,11,Nov,Q4,Sunday,Gold
TXN00978,CUST0035,Laptops,Lenovo IdeaPad Slim 5,1,44700.7,44700.7,2024-04-01,Mumbai,Debit Card,36-45,Yes,4,Apr,Q2,Monday,Gold
TXN00979,CUST0104,Laptops,ASUS VivoBook 16,1,41517.8,41517.8,2024-12-19,Mumbai,UPI,55+,No,12,Dec,Q4,Thursday,Silver
TXN00980,CUST0035,Smartphones,Xiaomi 14,1,55564.17,55564.17,2024-05-01,Mumbai,Debit Card,36-45,No,5,May,Q2,Wednesday,Gold
TXN00981,CUST0079,Accessories,Samsung 25W Adapter,1,1354.82,1354.82,2024-06-13,Mumbai,UPI,26-35,No,6,Jun,Q2,Thursday,Bronze
TXN00982,CUST0172,Laptops,HP Pavilion 15,1,58930.96,58930.96,2024-10-07,Delhi,Credit Card,26-35,No,10,Oct,Q4,Monday,Gold
